userId,Total_Accepted_Answers,score,posts,Reputation,Age,UpVotes,DownVotes,Location,views
34637,0,2,1,11,,0,0,,1
35198,1,0,1,295,,1,0,"Oxford, United Kingdom",7
35398,0,1,1,1367,,28,3,,82
35598,0,1,1,106,31,0,0,,10
35734,1,0,1,3,,0,0,,6
35909,1,0,1,103,,0,0,,1
36284,1,4,1,23,32,0,0,"Calgary, Canada",21
36713,0,5,2,31,,7,0,London,1
36763,0,1,1,6,,0,0,,0
36870,0,4,1,21,33,0,0,"Blacksburg, VA",0
36938,1,15,4,118,31,5,0,,13
37431,0,2,1,11,,0,0,,0
38031,0,8,1,41,31,0,0,"Ontario, Canada",2
38156,1,3,2,186,,2,0,,11
38181,1,2,1,13,,0,0,,1
38231,2,6,2,35,32,2,0,Germany,4
38292,1,4,1,123,,1,0,,3
39517,1,1,1,143,,3,0,,12
39610,0,5,1,126,,0,0,,2
39678,0,13,1,66,,0,0,,13
40010,1,3,1,189,,49,0,,21
40189,1,1,1,6,,0,0,,1
41307,1,1,1,271,,68,1,,75
41550,0,0,1,1,,0,0,,1
41618,1,1,1,23,31,0,0,"Dubai, United Arab Emirates",3
13860,0,1,1,21,,0,0,,18
14395,0,0,1,108,28,1,0,"Halifax, Canada",17
14413,1,13,1,112,,6,0,,9
14646,2,3,2,265,,97,0,,33
14731,3,18,8,185,,49,0,"Ann Arbor, MI",44
14745,0,3,1,33,,0,0,Olomouc,1
15949,1,14,1,163,,0,0,,19
16017,1,4,1,23,,0,0,,3
16250,0,2,1,61,,6,0,India,3
16450,1,1,1,113,,1,0,,2
17186,0,0,1,86,,5,0,,14
17322,0,-2,1,125,,1,0,,42
17722,1,2,1,13,,0,0,,4
19676,2,14,2,311,,61,2,,35
19744,6,41,8,292,,15,0,,44
19879,2,6,2,3051,33,418,10,,470
20093,1,0,1,158,,3,0,,39
20211,0,3,2,422,,11,0,,63
20344,1,13,1,548,,27,1,"Melbourne, Australia",404
20394,1,0,2,125,,19,0,,5
20679,0,2,1,11,,0,0,,2
21080,0,1,1,9,,0,0,,4
21497,1,2,3,156,,8,0,,35
21701,0,0,1,294,,8,0,,9
21748,0,0,1,1,,0,0,,2
21998,13,40,22,783,,51,9,Germany,629
22083,4,10,4,233,,34,0,"Utrecht, Nederland",21
22216,0,4,1,21,,0,0,,3
23755,0,2,1,11,,0,0,,5
23956,0,4,1,150,,5,0,Israel,82
24024,0,6,1,153,,2,0,,4
24206,1,3,1,28,,0,0,,29
24423,3,7,4,272,,11,0,"Heidelberg, Germany",51
24641,1,7,1,138,,0,0,,7
24841,0,7,1,136,,2,0,,7
25291,0,3,2,19,,0,0,,10
25360,0,4,1,21,,0,0,,0
25492,1,3,1,118,,0,0,,2
26564,3,43,7,652,,5,0,,61
26946,1,4,1,123,,2,0,,5
27014,1,0,1,103,39,1,0,Israel,8
27249,0,5,1,26,,0,0,,3
27381,1,2,1,334,,11,0,,11
27482,2,4,2,125,,2,0,,10
27517,0,0,1,1,,0,0,,1
27581,1,9,2,1282,,212,12,,165
27700,0,3,2,76,,1,0,,32
27900,1,1,1,166,,43,1,,80
27967,1,5,1,46,,1,0,,3
28049,1,3,1,60,,4,0,,3
28185,0,2,1,46,,3,0,,4
28218,16,114,16,843,28,120,10,"Zvolen, Slovakia",526
28835,0,2,1,74,,4,0,,16
28904,0,9,2,71,,18,0,,13
28967,0,10,1,51,,0,0,,2
29303,0,0,1,21,,0,0,,11
29890,1,1,1,8,,0,0,,4
29903,1,1,1,8,,0,0,,2
30308,1,1,1,156,,8,0,,117
30371,0,1,1,6,,0,0,,0
30589,4,8,4,482,,43,1,,83
30822,2,4,2,171,40,19,0,"Ankara/Istanbul, Turkey",52
30925,1,4,1,23,,0,0,,21
31090,1,1,1,127,,22,0,Brazil,7
31661,2,7,2,277,,94,1,,32
31979,4,8,6,76,,6,0,,27
32094,5,14,5,159,,52,1,"Indianapolis, IN, United States",70
32397,0,0,1,392,,36,0,,34
34716,0,7,1,36,,0,0,,2
34783,1,3,1,132,,2,0,,8
34801,0,2,1,11,,0,0,,1
35001,0,4,4,166,,14,0,,13
35119,1,10,2,153,,0,0,,1
35269,0,-1,1,116,,2,0,,3
35337,1,0,1,14,,1,0,,19
35370,0,6,5,288,,5,0,,16
35537,1,0,1,254,,12,0,,22
35656,1,0,1,20,,0,0,,2
35988,1,2,1,270,,19,0,,195
36205,0,1,1,128,,0,0,,2
37141,3,10,3,187,28,5,1,"La Habana, Cuba",15
37477,1,3,1,118,,0,0,,3
37541,1,6,2,405,,63,0,,31
39582,1,1,1,163,,1,0,,14
39867,0,2,1,11,,0,0,,2
41000,0,0,1,41,,0,0,,3
41386,1,2,1,60,,0,0,,6
41953,1,1,2,18,,0,0,,3
42021,0,5,1,139,,3,0,,2
42454,6,8,7,220,,16,2,Greece,38
42808,0,2,1,36,26,6,0,Belgium,11
43093,0,0,1,1,,0,0,,0
43207,1,1,1,40,,1,0,,19
15998,1,2,1,13,,0,0,,3
16055,0,1,1,6,,0,0,,1
16362,3,7,4,213,,16,0,,77
16548,1,0,1,23,,0,0,,1
16748,0,2,1,111,,2,0,,8
16891,0,0,1,61,28,7,0,"Brighton, United Kingdom",6
17398,1,1,1,239,26,1,3,United Kingdom,58
18334,1,2,1,337,,68,0,,38
18370,1,3,1,18,,0,0,,3
18477,1,5,1,28,,0,0,,2
19649,1,0,1,114,29,1,0,Denmark,2
19756,1,6,2,68,,1,0,"Baltimore, MD",12
19999,1,2,1,142,,12,0,,4
20056,0,0,1,1,38,0,0,"Stockton, CA",2
20092,0,8,1,41,34,6,0,"Auckland, New Zealand",5
20385,0,7,1,93,,4,0,,14
20406,0,10,1,51,,0,0,,2
20885,0,0,1,11,,0,0,,7
21421,3,4,3,143,31,6,0,"Darwin, Australia",7
21821,0,0,1,108,29,3,0,"Porto Alegre, Brazil",1
22114,6,16,8,222,,14,0,,29
22407,3,12,3,243,40,47,0,,56
23607,1,12,1,210,36,28,0,"Durham, NC",23
23693,0,2,1,11,,0,0,,2
24000,4,25,4,832,35,61,36,,212
24093,0,0,1,6,,0,0,,11
24243,3,8,3,393,,45,0,"Maybach, Germany",98
24293,2,2,2,185,,1,0,"Portland, OR",16
24393,0,4,1,21,,0,0,,4
24586,0,0,1,1,,0,0,,0
25422,0,2,1,31,,7,0,,5
25529,1,1,1,95,,11,0,,32
25615,0,5,1,41,,0,0,,8
25672,2,4,4,45,,2,0,,13
25722,1,0,1,19,,0,0,,7
25758,1,3,1,78,,4,0,,3
25965,1,12,2,431,,22,3,Paris,51
26058,1,4,2,26,,0,0,,14
26158,0,3,1,21,,1,0,,5
26272,2,21,3,264,,35,1,,25
26601,0,0,1,1,,0,0,,4
27294,1,-1,1,128,,4,0,,6
27344,1,-1,1,103,,1,0,United States,1
27494,0,5,3,144,,10,0,"Chennai, India",53
28044,1,2,1,13,,0,0,,1
28487,0,7,1,36,,0,0,,5
28537,0,4,1,30,,2,0,,6
28666,1,23,2,30075,33,4359,423,Lisbon,4231
29016,0,2,1,11,,0,0,,3
29130,1,2,2,170,,13,0,France,6
29209,0,0,3,27,,1,0,,20
29716,0,4,1,21,,0,0,,19
29916,0,0,1,1,,0,0,,0
29959,1,2,1,13,,0,0,"Mumbai, India",4
30066,1,5,1,28,,1,0,,0
30359,0,3,1,16,,0,0,,1
31231,1,1,1,154,33,5,0,,10
31481,1,3,1,82,,4,0,,16
31788,0,2,1,11,,0,0,,1
31831,1,1,1,38,,13,0,,1
31874,0,0,1,8,,0,0,,6
32174,1,4,1,23,,0,0,,0
33560,0,1,1,26,,6,0,,6
34975,0,0,1,1,,0,0,,0
35139,1,3,1,18,,0,0,,1
35332,0,2,1,31,,5,0,,4
35925,1,3,1,20,,0,0,,7
36411,1,1,1,238,,3,0,,13
36604,3,5,3,34,,6,0,,4
37311,2,4,3,150,,40,0,"Lima, Peru",8
37461,1,7,1,185,,26,0,,15
37704,1,0,1,95,,39,0,,4
38433,0,1,1,6,,0,0,,2
40998,0,1,1,45,,2,0,,9
41434,0,0,1,1,,0,0,,0
41591,1,2,2,13,,0,0,,1
41784,3,11,3,101,,14,0,,23
43413,1,0,1,3,,0,0,,0
43706,1,2,1,113,,0,0,,6
43999,2,2,2,20,31,3,0,Hungary,2
44163,1,1,2,403,,2,0,,26
44213,1,2,1,118,40,1,0,"Alexandria, VA",8
44442,0,0,1,1,,0,0,,2
44449,0,2,1,111,,3,0,,0
44885,0,0,1,16,,0,0,,2
45442,0,5,1,26,,0,0,,0
45628,3,6,3,57,,5,0,,1
45971,2,4,5,368,,0,1,,51
46228,1,7,3,63,,0,0,,9
48486,1,1,1,8,,0,0,,0
48550,1,0,1,3,,0,0,,0
48679,0,8,3,141,,2,0,United States,4
41906,0,1,1,6,,0,0,,3
42105,2,9,3,100,,4,0,,4
42456,1,4,1,23,,1,0,,15
43141,0,0,1,1,42,0,0,India,0
43577,0,2,1,11,29,0,0,"Bangalore, India",1
43592,1,4,1,23,,2,0,,3
44027,1,1,2,13,,0,0,,7
44227,1,4,1,25,,3,0,,4
45128,1,3,1,69,,11,0,,10
46050,0,0,1,136,,3,0,India,56
46886,0,5,1,26,,0,0,,3
48086,1,1,1,85,,10,0,China,29
49207,0,2,1,11,,0,0,,0
49593,0,3,3,36,,7,0,,21
49644,0,2,2,26,,0,0,,2
49793,3,21,5,286,26,114,2,Warsaw,152
51965,1,0,1,3,,0,0,,2
51966,1,4,2,155,,2,0,,8
52016,0,3,1,34,,0,0,,1
52115,0,4,1,21,,0,0,,4
52265,0,1,1,6,,0,0,,1
52416,0,1,1,126,,3,0,,6
52766,0,0,1,33,,0,0,,2
53287,0,0,1,1,,0,0,,2
54223,0,1,1,6,,0,0,,1
54474,1,1,1,165,,5,0,"San Mateo, CA, United States",12
55123,1,3,1,152,,4,0,,2
55259,1,7,1,150,,20,0,,17
55524,2,5,2,137,,4,0,,7
55995,1,0,1,3,,0,0,,1
56409,3,11,5,177,,5,0,San Pablo,17
57395,1,3,1,18,,0,0,,9
58818,2,6,2,162,,6,0,,19
59953,1,1,2,11,,0,0,,2
60754,2,3,2,20,,2,0,Brazil,8
60939,0,2,1,81,,9,0,,20
61175,1,8,1,130,28,81,0,Maine,13
61289,0,2,1,11,,0,0,,2
61476,0,7,1,36,,0,0,,2
61625,0,3,1,16,,0,0,,4
61826,1,1,1,104,,26,0,,9
62076,0,1,1,63,,4,0,,15
62226,0,0,1,16,,0,0,,6
63612,0,1,1,6,,0,0,,9
63698,0,5,1,26,,1,0,"Guildford, Surrey, UK.",4
66691,1,0,1,3,,0,0,,1
66705,0,5,1,46,,0,0,"East Lansing, MI",13
66891,0,2,1,11,,0,0,,0
67556,2,1,2,85,,13,0,,32
67591,2,4,3,125,,30,0,"Melbourne, Australia",9
68278,1,0,1,1,,0,0,Yale University,1
68663,1,7,1,140,35,0,0,United States,4
69027,0,1,1,13,,0,0,,0
70199,1,4,1,88,,9,0,,9
70999,0,7,1,36,,0,0,,4
71336,1,1,1,8,,0,0,,0
71771,2,2,4,82,,2,0,,10
71936,1,2,1,25,,0,0,,3
72572,0,0,5,12,,0,0,,13
72621,5,11,5,296,,806,1,U.S.A,241
73357,0,3,1,16,,1,0,"Linköping, Sweden",0
74644,0,3,1,16,,0,0,,0
75144,1,1,1,8,,0,0,,7
76415,0,0,1,1,,0,0,,0
76615,0,0,1,23,,1,0,,3
76851,0,1,1,21,,1,0,,0
76966,0,1,1,16,,0,0,,10
77052,0,2,1,63,,11,0,,57
77266,1,2,1,13,,0,0,,0
77637,2,6,2,90,,6,0,,9
79238,0,1,1,119,43,0,0,"Tampa, FL",2
79523,0,0,1,1,,0,0,,0
80445,1,3,1,23,,0,0,"Sydney, Australia",2
80495,1,0,1,15,36,2,0,Central Europe,2
80610,1,2,1,18,25,0,0,Denmark,0
81581,1,0,1,8,,0,0,,2
81631,1,0,1,3,,0,0,,1
82232,0,1,1,6,,0,0,,3
82618,1,0,1,82,,6,0,MA,6
82681,0,4,1,46,,0,0,,10
83167,1,6,1,38,26,2,0,,2
83568,1,4,1,168,,4,0,,10
83903,1,4,5,26,,0,0,,13
84104,2,5,3,30,,1,0,,4
84339,0,0,1,1,,0,0,,4
86026,2,3,2,20,,1,0,,6
86126,0,0,1,1,,0,0,,1
86261,0,0,1,1,,0,0,,0
86926,1,0,1,3,,0,0,,0
87311,0,3,1,127,,90,0,,2
87347,0,1,1,6,,0,0,,0
87411,0,0,1,4,,0,0,,0
90,1,35,1,626,35,30,0,Australia,324
290,1,0,1,242,30,8,4,,162
339,11,88,14,3809,49,132,0,Hellas,665
439,4,42,4,2653,,159,1,"London, United Kingdom",409
539,0,8,2,314,,14,0,,44
690,0,4,1,126,,5,0,,7
726,1,5,1,200,28,24,0,Pittsburgh,10
776,9,73,9,2612,35,241,1,Digital Nomad,559
825,1,7,2,138,,1,0,Australia,8
840,2,17,2,289,,19,1,,95
890,1,296,1,155,38,34,0,Finland,95
1126,2,14,4,120,,14,2,Sydney,70
1261,2,17,2,218,,3,0,Nepal,29
1475,1,3,1,355,,13,2,,19
1611,1,3,1,155,,18,0,,10
1612,0,3,1,116,,1,0,,2
1626,0,4,1,21,,0,0,,2
1762,4,17,4,202,,2,0,,18
1862,2,9,2,87,38,3,0,"Kiel, Germany",30
1997,1,4,1,133,34,1,0,,2
2361,1,3,1,128,37,0,0,,4
2798,3,23,5,3945,,595,6,Boston,351
3333,1,10,1,146,,7,0,,77
3683,0,7,1,36,,0,0,,4
3748,4,22,5,1639,,250,11,"Philadelphia, PA",883
3933,0,6,1,31,,0,0,,2
3984,1,52,2,487,,9,0,,52
4133,0,8,1,41,,0,0,,6
4134,1,2,1,113,,1,0,"Catalonia, Spain",12
4320,1,2,1,13,,0,0,,1
4370,2,5,2,345,40,11,0,"Geneva, Switzerland",27
4570,1,3,1,125,34,23,0,"Lima, Peru",3
4820,2,52,2,395,,27,0,,16
5405,19,80,28,636,,41,0,Rome,229
5420,0,2,1,11,,0,0,,2
5555,0,3,1,156,44,10,0,"San Mateo, CA",20
5755,2,30,4,190,,2,0,,34
5855,0,2,1,11,,0,0,,15
5941,1,3,1,133,,6,0,"Chicago, IL",2
6155,0,7,1,36,,0,0,,12
6206,3,13,4,312,34,57,2,France,24
6341,0,1,1,6,,0,0,,0
6355,1,4,1,337,,3,0,,62
6742,1,17,2,88,,0,0,,7
6842,1,3,1,133,,0,0,,11
7141,1,1,1,221,,24,0,"Davis, CA",15
7278,1,4,1,130,,3,0,,5
7291,1,34,1,478,,319,3,"Mountain View, CA",58
7577,0,4,1,21,,0,0,,9
7928,2,6,4,205,48,12,0,"Lund, Sweden",20
8314,1,5,1,130,35,2,0,"Houston, TX",9
8428,1,2,1,72,,0,0,,17
8713,0,2,1,11,,0,0,,8
9013,0,4,1,1877,,7,0,,78
9164,0,4,1,21,,0,0,"Waterloo, Canada",19
9200,3,35,3,445,,6,0,"Philadelphia, PA",33
9263,0,3,2,16,,0,0,,10
9699,1,4,1,204,26,8,0,"Belo Horizonte, Brazil",36
9700,0,4,1,29,,0,0,,6
10236,0,7,1,66,,0,0,,1
10335,1,1,1,8,,0,0,,5
10336,0,3,1,16,,0,0,,6
10500,1,14,3,1441,30,450,5,"Dallas, TX, United States",256
10785,3,22,3,232,29,10,0,"Pune, India",61
11572,2,6,2,142,,3,0,,11
12058,0,5,2,26,,1,0,,8
12307,1,2,1,191,,1,0,,30
12757,0,0,1,1,,0,0,,0
13107,1,2,1,153,,20,0,,8
13158,0,4,1,917,30,34,1,,118
13594,1,0,1,162,28,6,0,Switzerland,61
13744,0,1,1,29,,0,0,"Chicago, IL",7
14144,0,6,1,309,,14,0,,47
14180,0,2,1,11,,0,0,,1
14194,0,2,1,16,,0,0,,3
14280,0,3,1,16,,0,0,,8
14344,0,3,1,16,,0,0,,8
14429,1,11,1,58,,1,0,,2
14529,1,14,1,139,,48,0,Germany,17
14530,1,13,2,68,29,20,0,"Bangalore, India",5
14665,0,2,2,46,,1,0,,8
14715,1,15,1,88,,0,0,,5
14729,1,7,2,389,27,41,2,"Vilnius, Lithuania",69
14730,1,1,1,1752,31,558,2,"Bratislava, Slovakia",499
14779,0,6,1,31,,0,0,,13
15952,1,5,1,148,,4,0,,12
15966,0,6,2,41,,0,0,,8
37155,5,5,7,235,26,17,0,,35
37428,0,2,1,1588,,23,0,,97
37496,0,0,1,1,,0,0,,1
38125,1,4,1,124,,20,0,,15
39525,1,1,1,18,,1,0,,2
39568,0,2,1,148,,8,0,,17
40797,0,1,1,6,,0,0,,0
41274,0,-1,1,1,,0,0,,0
41431,1,1,1,124,25,12,0,United Kingdom,16
42044,1,1,1,108,,0,0,,3
42176,0,2,2,103,,170,0,,9
42269,0,2,1,21,,0,0,,12
42567,0,0,1,108,,5,0,,5
42644,1,1,1,8,25,0,0,,4
43371,0,5,1,26,,0,0,,5
43414,1,7,2,90,,7,0,,12
43805,3,21,3,263,31,57,3,"Los Angeles, CA",27
44082,1,5,2,43,,5,0,,2
44439,1,4,1,28,,1,0,,2
44618,0,2,1,141,,1,0,,7
45452,0,4,1,21,,0,0,,5
46043,1,1,1,108,40,1,0,"Philadelphia, PA, United States",11
46188,0,0,1,1,28,0,0,,0
46554,1,7,6,67,30,17,0,"Aarhus, Denmark",11
46881,0,0,1,1,,0,0,,0
46890,1,2,1,140,,5,0,,4
48426,1,9,3,85,,5,0,,35
48787,1,2,2,13,,0,0,,0
48860,0,1,1,6,,0,0,,2
49030,0,4,1,106,,1,0,,11
49187,0,-2,1,1,,0,0,,7
49294,1,0,1,3,,0,0,Canada,1
49630,0,15,1,333,,15,1,,9
49723,0,0,1,1,,0,0,,1
49757,1,1,1,11,,0,0,,6
51902,1,2,1,13,,0,0,Australia,11
52238,1,2,1,13,,0,0,,9
52663,1,1,1,13,,0,0,,3
52706,1,2,1,18,,0,0,,1
52731,1,1,1,143,,3,0,United Kingdom,14
52999,0,0,1,1,,0,0,,1
53004,0,3,1,16,28,0,0,,5
53165,0,1,1,106,,1,0,,5
54135,1,2,1,193,,109,1,"Vienna, Austria",19
54199,1,1,1,47,,1,0,,6
54267,1,4,1,148,36,2,0,"Tacoma, Washington",0
54803,0,2,1,58,,20,0,"San Jose, CA",5
55003,1,1,1,53,,9,0,USA,6
55437,0,17,1,86,,0,0,,2
55846,1,7,2,175,,17,0,,14
56216,1,2,1,186,27,18,1,"Cape Town, South Africa",18
56850,0,4,1,21,25,3,0,"San Francisco, CA",71
57007,1,13,1,115,,1,0,,10
58756,0,9,1,46,,0,0,,5
59483,1,0,1,3,,0,0,,4
59615,0,0,1,60,,2,0,,3
60683,0,1,1,6,,0,0,,2
60692,0,4,1,21,,1,0,,0
60921,0,2,4,16,,0,0,,13
61194,0,5,1,56,,0,0,,5
61462,0,1,1,6,,0,0,,0
61662,1,2,1,15,,0,0,,2
62164,0,-2,1,116,,1,0,,6
63861,0,0,1,7,,0,0,,1
64163,0,0,1,6,,0,0,"Newcastle, UK",0
64427,1,0,1,3,29,0,0,Saudi Arabia,1
64572,1,4,1,142,,30,0,USA,3
64636,1,5,5,135,,3,0,,11
64704,1,1,1,108,,7,0,,1
66142,2,59,2,400,,4,0,,10
66176,0,6,1,111,,0,0,,25
66376,1,3,1,150,,7,0,Palm Beach,9
66567,1,2,1,16,,0,0,,1
67146,0,0,1,1,,0,0,,0
67814,1,1,1,23,,0,0,,13
67878,1,0,1,3,,0,0,,5
68014,2,8,2,45,,2,0,,9
68282,1,2,2,113,,2,0,,2
68341,1,0,1,143,,46,0,Germany,8
68439,1,0,1,3,,0,0,,5
69082,1,4,2,23,,2,0,,3
70154,0,4,2,21,,0,0,,7
70511,0,3,1,222,,2,0,,12
70988,1,0,1,3,,0,0,,1
71022,0,9,1,56,,2,0,,5
72894,1,2,1,11,,0,0,,0
72962,1,13,2,68,,2,0,,22
73221,1,-1,1,3,,0,0,,2
73898,1,2,1,13,,0,0,,2
74430,1,0,1,48,,41,0,India,15
74523,1,0,1,3,,0,0,,0
74625,0,0,1,11,,0,0,,13
41445,0,0,1,1,,0,0,,2
41560,0,1,1,22,,0,0,United States,3
41879,1,3,2,134,32,6,0,"Melbourne, Victoria, Australia",41
42596,1,1,1,28,,2,0,,43
42717,1,3,1,113,,1,0,,11
42766,0,22,1,111,,0,0,,14
42815,1,3,1,18,,0,0,Germany,3
43132,0,0,1,11,,0,0,,3
43432,1,1,2,8,,0,0,,8
43702,0,0,1,101,26,0,0,Germany,3
43851,0,6,1,31,,0,0,,6
45087,0,1,1,6,,0,0,,2
45238,0,1,1,106,,0,0,"Uppsala, Sweden",1
45387,0,2,1,11,,0,0,,1
45623,1,1,1,10,,0,0,,1
45725,0,8,1,146,,0,0,,8
46059,1,4,2,130,,1,0,,12
46759,0,2,1,16,,0,0,,3
46761,1,11,1,120,34,103,0,"Sydney, Australia",21
48048,0,11,1,56,,0,0,"Brooklyn, NY",11
48061,0,1,1,6,,0,0,,0
48448,2,4,2,139,,12,0,,10
48648,0,5,1,26,,0,0,,1
48931,1,0,1,126,32,24,0,District of Columbia,7
49133,1,3,3,28,,1,0,Italy,17
52156,1,2,2,148,,5,0,,2
52375,0,3,1,16,,0,0,,0
52977,1,1,2,18,,1,0,,2
53128,1,0,1,221,,29,0,,35
53911,2,4,2,25,,6,0,Germany,6
54698,1,1,1,8,,0,0,,6
54883,1,1,1,119,26,9,0,Texas,38
54964,0,2,1,11,,0,0,,3
55649,2,0,2,160,,9,1,,71
55785,0,1,1,16,,0,0,,3
55983,1,6,1,33,,0,0,,2
56000,1,3,3,18,,0,0,,6
56100,0,0,1,1,,0,0,,0
56219,0,0,1,6,,0,0,,23
56270,0,3,1,16,,1,0,,0
56285,1,0,1,3,,0,0,,2
56334,1,3,1,56,,2,0,,2
56619,0,1,1,21,,0,0,,10
58542,1,3,1,18,,0,0,,21
58708,1,1,1,31,,2,0,,3
58827,0,2,2,31,,2,0,,6
58842,1,1,1,8,,0,0,,4
58844,1,3,1,18,,0,0,Cornell University,2
59008,1,3,1,33,,0,0,,9
59493,1,2,1,133,,1,0,,6
60599,1,0,1,33,,0,0,,8
60780,0,1,1,6,,0,0,,1
61316,1,4,2,33,,0,0,,4
61616,0,0,1,1,,0,0,,2
61852,1,4,1,138,27,1,0,Spain,10
62335,0,0,1,1,25,0,0,"Bangalore, India",2
62471,0,4,1,31,,0,0,,0
64258,3,1,3,24,,2,0,,4
64760,1,5,1,48,,2,0,,1
66796,0,6,1,141,,0,0,,4
66896,1,1,1,164,,8,0,,6
67081,1,5,1,38,,1,0,,9
67117,2,2,2,62,,3,0,,7
67468,2,0,2,103,,6,0,,5
67551,1,1,1,8,,0,0,,0
68268,0,1,1,185,29,12,0,Canada,27
68317,0,1,1,16,,0,0,,0
69089,0,0,1,1,,0,0,,6
69504,1,1,2,8,27,0,0,Cochin/India,2
69638,0,1,1,6,,0,0,,3
70140,0,3,1,16,,0,0,,3
70525,1,-1,1,1,,0,0,,1
71259,0,1,1,6,,0,0,,6
71810,1,0,1,122,,1,0,,7
72495,0,1,1,121,,6,0,,3
72948,0,0,1,1,,0,0,,4
73082,1,1,1,25,,0,0,,7
73097,0,1,1,274,,86,0,,32
73131,1,1,1,8,,0,0,,6
73284,0,1,1,6,,0,0,,3
73433,1,1,1,27,,1,0,,3
73582,0,2,1,11,,0,0,,3
73884,1,2,2,18,,0,0,,15
74167,0,5,1,61,,0,0,,7
74669,1,0,2,167,,2,0,,20
74720,1,1,1,28,,0,0,,3
74954,1,0,1,3,,0,0,Basque Country,3
74969,1,2,1,113,,2,0,California,4
75020,0,0,1,104,,1,0,,22
75154,0,0,1,8,,0,0,,6
75220,0,0,1,1,,0,0,,3
76941,1,2,1,13,,0,0,,1
78262,1,2,1,15,,1,0,,4
16261,0,3,1,21,,0,0,,7
16325,0,3,1,24,,0,0,,12
16393,0,15,3,451,,20,1,,95
16542,1,12,4,349,,12,5,,66
16912,4,3,5,187,34,22,0,"Antwerp, Belgium",41
16959,0,2,1,11,,0,0,,5
17010,0,2,2,140,,42,0,,23
17112,0,-3,1,244,,26,0,,51
17661,5,20,5,3382,26,266,24,"Iowa City, IA",781
17814,1,7,1,138,32,169,0,"Zurich, Switzerland",5
17865,6,63,7,470,,5,0,,14
18482,1,0,1,125,37,4,0,Australia,49
18550,0,3,1,26,,0,0,,3
19652,0,2,1,11,,0,0,,0
19784,1,1,1,8,,0,0,,2
19869,0,1,1,6,,0,0,,0
20188,1,4,1,123,,2,0,,4
20235,1,3,1,18,,0,0,,9
20486,1,16,1,420,,18,1,,19
20605,0,5,2,53,,4,0,,3
20639,1,6,2,88,,0,0,,21
21124,0,3,1,27,,0,0,,2
21154,0,4,1,125,,4,0,,16
21375,0,4,1,21,32,0,0,Norway,0
21405,0,1,1,16,,0,0,,2
21639,0,4,1,36,,0,0,,6
22043,0,0,1,1,,0,0,,6
22158,0,0,1,1,,0,0,,13
22307,0,6,1,300,,21,0,,18
22311,1,11,2,17914,28,2642,521,"Arlington, VA",2115
22392,0,1,2,91,,1,0,,31
22409,0,2,1,237,,96,0,,23
22528,1,2,1,53,,4,0,,12
23681,1,9,1,174,,10,0,,45
23915,0,11,1,91,,4,0,,10
24030,1,6,1,178,,38,0,"San Francisco, CA",27
24064,0,4,1,121,,3,0,,6
24281,1,1,1,108,,0,0,UK,1
24515,1,1,1,1589,,134,12,,177
24617,1,5,1,2523,30,409,19,"Dublin, Ireland",854
24864,2,7,2,79,,30,0,,10
25336,0,2,1,11,,0,0,"La Rochelle, France",18
25566,1,-1,1,3,,0,0,,6
25787,1,4,1,136,,1,0,,5
25936,0,1,1,2664,,306,6,"London, United Kingdom",285
26221,1,4,2,28,,4,0,,14
26302,1,4,1,123,32,105,0,Denmark,7
26553,1,6,1,156,,12,1,,5
26753,1,15,1,128,38,1,0,"Berkeley, CA",8
27055,1,0,1,3,,0,0,,2
27106,5,20,7,111,,11,0,,11
27191,0,0,1,1,,0,0,,2
27340,3,22,4,302,,22,3,,52
27557,0,-1,1,24,,0,0,,9
28076,0,1,1,31,,0,0,,2
28225,0,0,3,30,,1,0,,4
28608,0,0,1,11,,0,0,,1
28710,2,3,2,120,,4,0,,6
29612,0,6,5,116,31,8,0,"Denver, CO",7
29863,0,2,1,41,,1,0,,1
30314,1,-1,1,38,,3,0,,3
30365,0,1,1,9,,0,0,,0
30548,1,7,1,38,,11,0,,7
30582,0,0,1,9,,0,0,,2
30697,0,2,1,11,,0,0,,0
30714,0,7,1,36,,0,0,,0
31250,0,4,1,24,,0,0,,5
31382,0,4,2,71,,6,0,,3
31803,1,4,1,23,,0,0,,3
31952,1,3,1,18,,0,0,,0
31986,1,3,2,43,,1,0,Portugal,15
32118,0,7,1,36,,0,0,,3
32454,0,2,1,51,,0,0,,5
32539,1,2,1,13,,0,0,,0
34560,2,15,2,180,,1,0,"Washington, United States",9
34675,0,2,1,241,,1,0,United Kingdom,16
35011,0,4,1,31,,0,0,,4
35326,0,2,1,11,,0,0,,2
35479,0,2,1,11,,0,0,,5
35513,1,7,1,48,,0,0,,9
35577,0,1,1,24,,0,0,,2
35645,0,2,1,116,,0,0,,0
35764,2,12,2,163,,4,0,,8
35828,0,4,1,136,,0,0,Austria,4
35845,0,1,1,23,,0,0,,8
36266,0,1,1,270,,4,0,,13
36449,0,2,1,11,,0,0,,2
36564,5,12,7,302,,38,0,,24
37466,1,5,1,52,,22,0,,0
37734,0,2,1,41,,0,0,,3
40023,7,37,11,413,31,28,0,,60
40159,0,0,1,1,,0,0,,4
53690,1,4,4,13171,,1419,33,Europe,2388
54628,0,7,2,36,,0,0,,5
54862,0,3,1,19,,3,0,,11
55519,1,4,1,23,,2,0,Annecy,2
55764,1,3,1,18,,0,0,,3
56064,1,2,1,18,24,0,0,,2
